Repo,NodeName,OpType,Partition,dataType,depth,folded_shape,impl_style,normal_shape,ram_style,Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP Blocks
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_1,StreamingFIFO_rtl,partition_2,b'UINT8',4624,"[1, 34, 34, 4, 1]",b'vivado',"[1, 34, 34, 4]",b'auto',27,27,0,0,52,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_2,StreamingFIFO_rtl,partition_2,b'UINT8',9216,"[1, 16, 16, 36, 1]",b'vivado',"[1, 16, 16, 36]",b'auto',44,44,0,0,57,6,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_3,StreamingFIFO_rtl,partition_2,b'UINT4',32,"[1, 16, 16, 16, 1]",b'rtl',"[1, 16, 16, 16]",b'auto',8,8,0,0,12,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_4,StreamingFIFO_rtl,partition_2,b'UINT4',577,"[1, 18, 18, 16, 1]",b'vivado',"[1, 18, 18, 16]",b'auto',173,77,0,96,44,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_5,StreamingFIFO_rtl,partition_2,b'UINT4',1582,"[1, 8, 8, 144, 1]",b'vivado',"[1, 8, 8, 144]",b'auto',35,35,0,0,68,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_6,StreamingFIFO_rtl,partition_2,b'UINT4',2,"[1, 8, 8, 8, 1]",b'rtl',"[1, 8, 8, 8]",b'auto',76,76,0,0,148,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_7,StreamingFIFO_rtl,partition_2,b'UINT4',129,"[1, 10, 10, 8, 1]",b'rtl',"[1, 10, 10, 8]",b'auto',36,36,0,0,68,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_8,StreamingFIFO_rtl,partition_2,b'UINT4',358,"[1, 4, 4, 72, 1]",b'vivado',"[1, 4, 4, 72]",b'auto',67,67,0,0,131,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_9,StreamingFIFO_rtl,partition_2,b'UINT4',2,"[1, 4, 4, 16, 1]",b'rtl',"[1, 4, 4, 16]",b'auto',147,83,0,64,74,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_10,StreamingFIFO_rtl,partition_2,b'UINT4',110,"[1, 6, 6, 16, 1]",b'rtl',"[1, 6, 6, 16]",b'auto',28,28,0,0,61,0,1,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_11,StreamingFIFO_rtl,partition_2,b'UINT4',286,"[1, 2, 2, 144, 1]",b'vivado',"[1, 2, 2, 144]",b'auto',7,7,0,0,11,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_12,StreamingFIFO_rtl,partition_2,b'UINT4',2,"[1, 2, 2, 8, 1]",b'rtl',"[1, 2, 2, 8]",b'auto',167,95,0,72,82,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_13,StreamingFIFO_rtl,partition_2,b'INT11',2,"[1, 6, 1]",b'rtl',"[1, 6]",b'auto',12,12,0,0,20,0,0,0
t2w4_501fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_14,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 1, 1]",b'rtl',"[1, 1]",b'auto',11,11,0,0,20,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_0,StreamingFIFO_rtl,partition_2,b'UINT8',869,"[1, 32, 32, 4, 1]",b'rtl',"[1, 32, 32, 4]",b'auto',299,75,0,224,29,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_1,StreamingFIFO_rtl,partition_2,b'UINT8',4624,"[1, 34, 34, 4, 1]",b'vivado',"[1, 34, 34, 4]",b'auto',30,30,0,0,69,2,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_2,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 16, 16, 36, 1]",b'rtl',"[1, 16, 16, 36]",b'auto',11,11,0,0,19,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_3,StreamingFIFO_rtl,partition_2,b'UINT8',870,"[1, 16, 16, 4, 9]",b'vivado',"[1, 16, 16, 36]",b'auto',43,43,0,0,57,2,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_4,StreamingFIFO_rtl,partition_2,b'UINT8',147,"[1, 16, 16, 16, 1]",b'rtl',"[1, 16, 16, 16]",b'auto',90,50,0,40,21,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_5,StreamingFIFO_rtl,partition_2,b'UINT8',768,"[1, 18, 18, 16, 1]",b'vivado',"[1, 18, 18, 16]",b'auto',43,43,0,0,57,0,1,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_6,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 8, 8, 144, 1]",b'rtl',"[1, 8, 8, 144]",b'auto',11,11,0,0,19,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_7,StreamingFIFO_rtl,partition_2,b'UINT8',682,"[1, 8, 8, 36, 4]",b'vivado',"[1, 8, 8, 144]",b'auto',43,43,0,0,57,1,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_8,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 8, 8, 8, 1]",b'rtl',"[1, 8, 8, 8]",b'auto',12,12,0,0,20,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_9,StreamingFIFO_rtl,partition_2,b'UINT8',129,"[1, 10, 10, 8, 1]",b'rtl',"[1, 10, 10, 8]",b'auto',74,42,0,32,21,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_10,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 4, 4, 72, 1]",b'rtl',"[1, 4, 4, 72]",b'auto',11,11,0,0,19,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_11,StreamingFIFO_rtl,partition_2,b'UINT8',178,"[1, 4, 4, 36, 2]",b'rtl',"[1, 4, 4, 72]",b'auto',158,62,0,96,29,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_12,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 4, 4, 16, 1]",b'rtl',"[1, 4, 4, 16]",b'auto',12,12,0,0,20,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_13,StreamingFIFO_rtl,partition_2,b'UINT8',110,"[1, 6, 6, 16, 1]",b'rtl',"[1, 6, 6, 16]",b'auto',70,38,0,32,20,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_14,StreamingFIFO_rtl,partition_2,b'UINT8',286,"[1, 2, 2, 144, 1]",b'vivado',"[1, 2, 2, 144]",b'auto',47,47,0,0,53,0,1,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_15,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 2, 2, 8, 1]",b'rtl',"[1, 2, 2, 8]",b'auto',12,12,0,0,20,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_16,StreamingFIFO_rtl,partition_2,b'INT18',2,"[1, 6, 1]",b'rtl',"[1, 6]",b'auto',22,22,0,0,40,0,0,0
t2w8_5000fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_17,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 1, 1]",b'rtl',"[1, 1]",b'auto',7,7,0,0,10,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_0,StreamingFIFO_rtl,partition_2,b'UINT8',869,"[1, 32, 32, 4, 1]",b'rtl',"[1, 32, 32, 4]",b'auto',299,75,0,224,29,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_1,StreamingFIFO_rtl,partition_2,b'UINT8',4624,"[1, 34, 34, 4, 1]",b'vivado',"[1, 34, 34, 4]",b'auto',30,30,0,0,69,2,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_2,StreamingFIFO_rtl,partition_2,b'UINT8',9216,"[1, 16, 16, 36, 1]",b'vivado',"[1, 16, 16, 36]",b'auto',30,30,0,0,73,4,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_3,StreamingFIFO_rtl,partition_2,b'UINT8',32,"[1, 16, 16, 16, 1]",b'rtl',"[1, 16, 16, 16]",b'auto',38,30,0,8,18,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_4,StreamingFIFO_rtl,partition_2,b'UINT8',577,"[1, 18, 18, 16, 1]",b'vivado',"[1, 18, 18, 16]",b'auto',43,43,0,0,57,0,1,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_5,StreamingFIFO_rtl,partition_2,b'UINT8',1582,"[1, 8, 8, 144, 1]",b'vivado',"[1, 8, 8, 144]",b'auto',27,27,0,0,61,0,1,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_6,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 8, 8, 8, 1]",b'rtl',"[1, 8, 8, 8]",b'auto',12,12,0,0,20,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_7,StreamingFIFO_rtl,partition_2,b'UINT8',129,"[1, 10, 10, 8, 1]",b'rtl',"[1, 10, 10, 8]",b'auto',74,42,0,32,21,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_8,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 4, 4, 72, 1]",b'rtl',"[1, 4, 4, 72]",b'auto',11,11,0,0,19,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_9,StreamingFIFO_rtl,partition_2,b'UINT8',178,"[1, 4, 4, 36, 2]",b'rtl',"[1, 4, 4, 72]",b'auto',157,61,0,96,29,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_10,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 4, 4, 16, 1]",b'rtl',"[1, 4, 4, 16]",b'auto',12,12,0,0,20,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_11,StreamingFIFO_rtl,partition_2,b'UINT8',110,"[1, 6, 6, 16, 1]",b'rtl',"[1, 6, 6, 16]",b'auto',70,38,0,32,20,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_12,StreamingFIFO_rtl,partition_2,b'UINT8',286,"[1, 2, 2, 144, 1]",b'vivado',"[1, 2, 2, 144]",b'auto',47,47,0,0,53,0,1,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_13,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 2, 2, 8, 1]",b'rtl',"[1, 2, 2, 8]",b'auto',12,12,0,0,20,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_14,StreamingFIFO_rtl,partition_2,b'INT18',2,"[1, 6, 1]",b'rtl',"[1, 6]",b'auto',22,22,0,0,40,0,0,0
t2w8_500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_15,StreamingFIFO_rtl,partition_2,b'UINT8',2,"[1, 1, 1]",b'rtl',"[1, 1]",b'auto',7,7,0,0,10,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_0,StreamingFIFO_rtl,partition_2,b'INT8',3072,"[1, 32, 32, 3, 1]",b'rtl',"[1, 32, 32, 3]",b'auto',935,167,0,768,71,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_1,StreamingFIFO_rtl,partition_2,b'INT8',21995,"[1, 30, 30, 27, 1]",b'vivado',"[1, 30, 30, 27]",b'auto',30,30,0,0,77,8,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_2,StreamingFIFO_rtl,partition_2,b'INT8',8100,"[1, 30, 30, 9, 3]",b'vivado',"[1, 30, 30, 27]",b'auto',30,30,0,0,69,6,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_3,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 30, 30, 64, 1]",b'rtl',"[1, 30, 30, 64]",b'auto',5,5,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_4,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 576, 1]",b'rtl',"[1, 28, 28, 576]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_5,StreamingFIFO_rtl,partition_2,b'BINARY',12580,"[1, 28, 28, 18, 32]",b'vivado',"[1, 28, 28, 576]",b'auto',30,30,0,0,73,16,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_6,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 64, 1]",b'rtl',"[1, 28, 28, 64]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_7,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 1, 64]",b'rtl',"[1, 28, 28, 64]",b'auto',67,67,0,0,131,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_8,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 14, 14, 1, 64]",b'rtl',"[1, 14, 14, 64]",b'auto',147,83,0,64,74,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_9,StreamingFIFO_rtl,partition_2,b'BINARY',512,"[1, 14, 14, 64, 1]",b'vivado',"[1, 14, 14, 64]",b'auto',47,47,0,0,53,0,1,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_10,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 12, 12, 576, 1]",b'rtl',"[1, 12, 12, 576]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_11,StreamingFIFO_rtl,partition_2,b'BINARY',1294,"[1, 12, 12, 48, 12]",b'vivado',"[1, 12, 12, 576]",b'auto',28,28,0,0,61,1,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_12,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 12, 12, 128, 1]",b'rtl',"[1, 12, 12, 128]",b'auto',5,5,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_13,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 1152, 1]",b'rtl',"[1, 10, 10, 1152]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_14,StreamingFIFO_rtl,partition_2,b'BINARY',1725,"[1, 10, 10, 72, 16]",b'vivado',"[1, 10, 10, 1152]",b'auto',28,28,0,0,61,1,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_15,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 128, 1]",b'rtl',"[1, 10, 10, 128]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_16,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 1, 128]",b'rtl',"[1, 10, 10, 128]",b'auto',132,132,0,0,261,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_17,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 5, 5, 1, 128]",b'rtl',"[1, 5, 5, 128]",b'auto',281,153,0,128,139,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_18,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 5, 5, 128, 1]",b'rtl',"[1, 5, 5, 128]",b'auto',3,3,0,0,5,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_19,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 3, 3, 1152, 1]",b'rtl',"[1, 3, 3, 1152]",b'auto',3,3,0,0,5,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_20,StreamingFIFO_rtl,partition_2,b'BINARY',1918,"[1, 3, 3, 384, 3]",b'vivado',"[1, 3, 3, 1152]",b'auto',28,28,0,0,61,0,1,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_21,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 3, 3, 256, 1]",b'rtl',"[1, 3, 3, 256]",b'auto',3,3,0,0,5,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_22,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 1, 1, 2304, 1]",b'rtl',"[1, 1, 1, 2304]",b'auto',3,3,0,0,5,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_23,StreamingFIFO_rtl,partition_2,b'BINARY',136,"[1, 1, 1, 768, 3]",b'rtl',"[1, 1, 1, 2304]",b'auto',53,38,0,15,16,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_24,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 1, 1, 256, 1]",b'rtl',"[1, 1, 1, 256]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_25,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 512, 1]",b'rtl',"[1, 512]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_26,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 512, 1]",b'rtl',"[1, 512]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_100fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_27,StreamingFIFO_rtl,partition_2,b'INT16',2,"[1, 10, 1]",b'rtl',"[1, 10]",b'auto',20,20,0,0,36,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_0,StreamingFIFO_rtl,partition_2,b'INT8',3072,"[1, 32, 32, 3, 1]",b'rtl',"[1, 32, 32, 3]",b'auto',911,143,0,768,67,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_1,StreamingFIFO_rtl,partition_2,b'INT8',2,"[1, 30, 30, 27, 1]",b'rtl',"[1, 30, 30, 27]",b'auto',27,27,0,0,52,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_2,StreamingFIFO_rtl,partition_2,b'INT8',2,"[1, 30, 30, 1, 27]",b'rtl',"[1, 30, 30, 27]",b'auto',44,44,0,0,57,6,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_3,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 30, 30, 16, 4]",b'rtl',"[1, 30, 30, 64]",b'auto',8,8,0,0,12,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_4,StreamingFIFO_rtl,partition_2,b'BINARY',1128,"[1, 30, 30, 4, 16]",b'vivado',"[1, 30, 30, 64]",b'auto',173,77,0,96,44,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_5,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 36, 16]",b'rtl',"[1, 28, 28, 576]",b'auto',35,35,0,0,68,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_6,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 28, 28, 8, 72]",b'rtl',"[1, 28, 28, 576]",b'auto',76,76,0,0,148,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_7,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 4, 16]",b'rtl',"[1, 28, 28, 64]",b'auto',36,36,0,0,68,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_8,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 28, 28, 1, 64]",b'rtl',"[1, 28, 28, 64]",b'auto',67,67,0,0,131,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_9,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 14, 14, 1, 64]",b'rtl',"[1, 14, 14, 64]",b'auto',147,83,0,64,74,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_10,StreamingFIFO_rtl,partition_2,b'BINARY',128,"[1, 14, 14, 16, 4]",b'rtl',"[1, 14, 14, 64]",b'auto',28,28,0,0,61,0,1,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_11,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 12, 12, 144, 4]",b'rtl',"[1, 12, 12, 576]",b'auto',7,7,0,0,11,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_12,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 12, 12, 8, 72]",b'rtl',"[1, 12, 12, 576]",b'auto',167,95,0,72,82,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_13,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 12, 12, 16, 8]",b'rtl',"[1, 12, 12, 128]",b'auto',12,12,0,0,20,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_14,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 144, 8]",b'rtl',"[1, 10, 10, 1152]",b'auto',11,11,0,0,20,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_15,StreamingFIFO_rtl,partition_2,b'BINARY',382,"[1, 10, 10, 16, 72]",b'vivado',"[1, 10, 10, 1152]",b'auto',159,87,0,72,82,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_16,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 16, 8]",b'rtl',"[1, 10, 10, 128]",b'auto',20,20,0,0,36,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_17,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 10, 10, 1, 128]",b'rtl',"[1, 10, 10, 128]",b'auto',131,131,0,0,261,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_18,StreamingFIFO_rtl,partition_2,b'BINARY',32,"[1, 5, 5, 1, 128]",b'rtl',"[1, 5, 5, 128]",b'auto',281,153,0,128,139,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_19,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 5, 5, 128, 1]",b'rtl',"[1, 5, 5, 128]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_20,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 3, 3, 1152, 1]",b'rtl',"[1, 3, 3, 1152]",b'auto',4,4,0,0,6,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_21,StreamingFIFO_rtl,partition_2,b'BINARY',55,"[1, 3, 3, 12, 96]",b'rtl',"[1, 3, 3, 1152]",b'auto',242,98,0,144,83,0,0,0
t4w1a1_3500fps_u,StreamingDataflowPartition_1_StreamingFIFO_rtl_22,StreamingFIFO_rtl,partition_2,b'BINARY',2,"[1, 3, 3, 256, 1]",b'rtl',"[1, 3, 3, 256]",b'auto',5,5,0,0,8,0,0,0
